STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,PRCP,Measurement Flag,Quality Flag,Source Flag,Time of Observation,SNWD,Measurement Flag,Quality Flag,Source Flag,Time of Observation,SNOW,Measurement Flag,Quality Flag,Source Flag,Time of Observation,PSUN,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TSUN,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TMAX,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TMIN,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TOBS,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT09,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT01,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT05,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT02,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT11,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT04,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT08,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT03,Measurement Flag,Quality Flag,Source Flag,Time of Observation
GHCND:USC00362574,EMSWORTH L D OHIO RV PA US,218.5,40.50194,-80.08333,20150911,41, , ,7,0700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,239, , ,7,0700,167, , ,7,0700,167, , ,7,0700,-9999, , , ,9999,1, , ,7,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00362574,EMSWORTH L D OHIO RV PA US,218.5,40.50194,-80.08333,20150912,43, , ,7,0700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,283, , ,7,0700,167, , ,7,0700,167, , ,7,0700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00362574,EMSWORTH L D OHIO RV PA US,218.5,40.50194,-80.08333,20150913,28, , ,7,0700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,178, , ,7,0700,133, , ,7,0700,133, , ,7,0700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00362574,EMSWORTH L D OHIO RV PA US,218.5,40.50194,-80.08333,20150914,53, , ,7,0700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,183, , ,7,0700,106, , ,7,0700,133, , ,7,0700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00362574,EMSWORTH L D OHIO RV PA US,218.5,40.50194,-80.08333,20150915,0, , ,7,0700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,233, , ,7,0700,94, , ,7,0700,94, , ,7,0700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00362574,EMSWORTH L D OHIO RV PA US,218.5,40.50194,-80.08333,20150916,0, , ,7,0700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,278, , ,7,0700,94, , ,7,0700,122, , ,7,0700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00362574,EMSWORTH L D OHIO RV PA US,218.5,40.50194,-80.08333,20150917,0, , ,7,0700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,306, , ,7,0700,117, , ,7,0700,128, , ,7,0700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00362574,EMSWORTH L D OHIO RV PA US,218.5,40.50194,-80.08333,20150918,0, , ,7,0700,0, , ,7,0700,0, , ,7,9999,-9999, , , ,9999,-9999, , , ,9999,306, , ,7,0700,128, , ,7,0700,139, , ,7,0700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00362574,EMSWORTH L D OHIO RV PA US,218.5,40.50194,-80.08333,20150919,0, , ,7,0700,0, , ,7,0700,0, , ,7,9999,-9999, , , ,9999,-9999, , , ,9999,306, , ,7,0700,133, , ,7,0700,194, , ,7,0700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00362574,EMSWORTH L D OHIO RV PA US,218.5,40.50194,-80.08333,20150920,0, , ,7,0700,0, , ,7,0700,0, , ,7,9999,-9999, , , ,9999,-9999, , , ,9999,306, , ,7,0700,117, , ,7,0700,117, , ,7,0700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00362574,EMSWORTH L D OHIO RV PA US,218.5,40.50194,-80.08333,20150921,0, , ,7,0700,0, , ,7,0700,0, , ,7,9999,-9999, , , ,9999,-9999, , , ,9999,239, , ,7,0700,106, , ,7,0700,133, , ,7,0700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00362574,EMSWORTH L D OHIO RV PA US,218.5,40.50194,-80.08333,20150922,0, , ,7,0700,0, , ,7,0700,0, , ,7,9999,-9999, , , ,9999,-9999, , , ,9999,250, , ,7,0700,111, , ,7,0700,172, , ,7,0700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00362574,EMSWORTH L D OHIO RV PA US,218.5,40.50194,-80.08333,20150923,0, , ,7,0700,0, , ,7,0700,0, , ,7,9999,-9999, , , ,9999,-9999, , , ,9999,267, , ,7,0700,122, , ,7,0700,122, , ,7,0700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00362574,EMSWORTH L D OHIO RV PA US,218.5,40.50194,-80.08333,20150924,0, , ,7,0700,0, , ,7,0700,0, , ,7,9999,-9999, , , ,9999,-9999, , , ,9999,278, , ,7,0700,117, , ,7,0700,122, , ,7,0700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00362574,EMSWORTH L D OHIO RV PA US,218.5,40.50194,-80.08333,20150925,0, , ,7,0700,0, , ,7,0700,0, , ,7,9999,-9999, , , ,9999,-9999, , , ,9999,294, , ,7,0700,117, , ,7,0700,128, , ,7,0700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00362574,EMSWORTH L D OHIO RV PA US,218.5,40.50194,-80.08333,20150926,0, , ,7,0700,0, , ,7,0700,0, , ,7,9999,-9999, , , ,9999,-9999, , , ,9999,294, , ,7,0700,117, , ,7,0700,128, , ,7,0700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00362574,EMSWORTH L D OHIO RV PA US,218.5,40.50194,-80.08333,20150927,0, , ,7,0700,0, , ,7,0700,0, , ,7,9999,-9999, , , ,9999,-9999, , , ,9999,256, , ,7,0700,128, , ,7,0700,178, , ,7,0700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00362574,EMSWORTH L D OHIO RV PA US,218.5,40.50194,-80.08333,20150928,30, , ,7,0700,0, , ,7,0700,0, , ,7,9999,-9999, , , ,9999,-9999, , , ,9999,256, , ,7,0700,167, , ,7,0700,178, , ,7,0700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00362574,EMSWORTH L D OHIO RV PA US,218.5,40.50194,-80.08333,20150929,0, , ,7,0700,0, , ,7,0700,0, , ,7,9999,-9999, , , ,9999,-9999, , , ,9999,239, , ,7,0700,178, , ,7,0700,194, , ,7,0700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00362574,EMSWORTH L D OHIO RV PA US,218.5,40.50194,-80.08333,20150930,1036, , ,7,0700,0, , ,7,0700,0, , ,7,9999,-9999, , , ,9999,-9999, , , ,9999,239, , ,7,0700,178, , ,7,0700,194, , ,7,0700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00365573,MCKEESPORT PA US,225.6,40.3391,-79.8604,20150630,56, , ,7,0700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,217, , ,7,0700,111, , ,7,0700,167, , ,7,0700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00365573,MCKEESPORT PA US,225.6,40.3391,-79.8604,20150701,335, , ,7,0700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,256, , ,7,0700,161, , ,7,0700,194, , ,7,0700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00365573,MCKEESPORT PA US,225.6,40.3391,-79.8604,20150702,0, , ,7,0700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,261, , ,7,0700,117, , ,7,0700,144, , ,7,0700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00365573,MCKEESPORT PA US,225.6,40.3391,-79.8604,20150703,0, , ,7,0700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,256, , ,7,0700,-9999, , , ,9999,144, , ,7,0700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00365573,MCKEESPORT PA US,225.6,40.3391,-79.8604,20150704,208, , ,7,0700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,267, , ,7,0700,-9999, , , ,9999,183, , ,7,0700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00365573,MCKEESPORT PA US,225.6,40.3391,-79.8604,20150705,8, , ,7,0700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,278, , ,7,0700,-9999, , , ,9999,144, , ,7,0700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00365573,MCKEESPORT PA US,225.6,40.3391,-79.8604,20150706,3, , ,7,0700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,283, , ,7,0700,139, , ,7,0700,206, , ,7,0700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00365573,MCKEESPORT PA US,225.6,40.3391,-79.8604,20150707,15, , ,7,0700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,267, , ,7,0700,200, , ,7,0700,206, , ,7,0700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00365573,MCKEESPORT PA US,225.6,40.3391,-79.8604,20150708,36, , ,7,0700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,300, , ,7,0700,-9999, , , ,9999,222, , ,7,0700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00365573,MCKEESPORT PA US,225.6,40.3391,-79.8604,20150709,8, , ,7,0700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,233, , ,7,0700,194, , ,7,0700,200, , ,7,0700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00365573,MCKEESPORT PA US,225.6,40.3391,-79.8604,20150710,107, , ,7,0700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,294, , ,7,0700,189, , ,7,0700,189, , ,7,0700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00365573,MCKEESPORT PA US,225.6,40.3391,-79.8604,20150711,102, , ,7,0700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,294, , ,7,0700,172, , ,7,0700,172, , ,7,0700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00365573,MCKEESPORT PA US,225.6,40.3391,-79.8604,20150712,0, , ,7,0700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,283, , ,7,0700,161, , ,7,0700,161, , ,7,0700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00365573,MCKEESPORT PA US,225.6,40.3391,-79.8604,20150713,20, , ,7,0700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,267, , ,7,0700,161, , ,7,0700,178, , ,7,0700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00365573,MCKEESPORT PA US,225.6,40.3391,-79.8604,20150714,107, , ,7,0700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,272, , ,7,0700,178, , ,7,0700,200, , ,7,0700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00365573,MCKEESPORT PA US,225.6,40.3391,-79.8604,20150715,109, , ,7,0700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,283, , ,7,0700,144, , ,7,0700,206, , ,7,0700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00365573,MCKEESPORT PA US,225.6,40.3391,-79.8604,20150716,0, , ,7,0700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,283, , ,7,0700,128, , ,7,0700,128, , ,7,0700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00365573,MCKEESPORT PA US,225.6,40.3391,-79.8604,20150717,5, , ,7,0700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,267, , ,7,0700,122, , ,7,0700,150, , ,7,0700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00365573,MCKEESPORT PA US,225.6,40.3391,-79.8604,20150718,0, , ,7,0700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,283, , ,7,0700,150, , ,7,0700,233, , ,7,0700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00365573,MCKEESPORT PA US,225.6,40.3391,-79.8604,20150719,0, , ,7,0700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,322, , ,7,0700,211, , ,7,0700,222, , ,7,0700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00365573,MCKEESPORT PA US,225.6,40.3391,-79.8604,20150720,0, , ,7,0700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,317, , ,7,0700,217, , ,7,0700,222, , ,7,0700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00365573,MCKEESPORT PA US,225.6,40.3391,-79.8604,20150721,10, , ,7,0700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,311, , ,7,0700,200, , ,7,0700,217, , ,7,0700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00365573,MCKEESPORT PA US,225.6,40.3391,-79.8604,20150722,0, , ,7,0700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,311, , ,7,0700,139, , ,7,0700,139, , ,7,0700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00365573,MCKEESPORT PA US,225.6,40.3391,-79.8604,20150723,0, , ,7,0700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,261, , ,7,0700,133, , ,7,0700,139, , ,7,0700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00365573,MCKEESPORT PA US,225.6,40.3391,-79.8604,20150724,0, , ,7,0700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00365573,MCKEESPORT PA US,225.6,40.3391,-79.8604,20150725,0, , ,7,0700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00365573,MCKEESPORT PA US,225.6,40.3391,-79.8604,20150726,0, , ,7,0700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00365573,MCKEESPORT PA US,225.6,40.3391,-79.8604,20150727,0, , ,7,0700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00365573,MCKEESPORT PA US,225.6,40.3391,-79.8604,20150728,0, , ,7,0700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00365573,MCKEESPORT PA US,225.6,40.3391,-79.8604,20150729,0, , ,7,0700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00365573,MCKEESPORT PA US,225.6,40.3391,-79.8604,20150730,0, , ,7,0700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00365573,MCKEESPORT PA US,225.6,40.3391,-79.8604,20150731,0, , ,7,0700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00365573,MCKEESPORT PA US,225.6,40.3391,-79.8604,20150801,0, , ,7,0700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00365573,MCKEESPORT PA US,225.6,40.3391,-79.8604,20150802,0, , ,7,0700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00365573,MCKEESPORT PA US,225.6,40.3391,-79.8604,20150803,0, , ,7,0700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00365573,MCKEESPORT PA US,225.6,40.3391,-79.8604,20150804,191, , ,7,0700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00365573,MCKEESPORT PA US,225.6,40.3391,-79.8604,20150805,0, , ,7,0700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,289, , ,7,0700,161, , ,7,0700,161, , ,7,0700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00365573,MCKEESPORT PA US,225.6,40.3391,-79.8604,20150806,0, , ,7,0700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,278, , ,7,0700,150, , ,7,0700,150, , ,7,0700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00365573,MCKEESPORT PA US,225.6,40.3391,-79.8604,20150807,0, , ,7,0700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,228, , ,7,0700,144, , ,7,0700,144, , ,7,0700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00365573,MCKEESPORT PA US,225.6,40.3391,-79.8604,20150808,0, , ,7,0700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,261, , ,7,0700,122, , ,7,0700,167, , ,7,0700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00365573,MCKEESPORT PA US,225.6,40.3391,-79.8604,20150809,86, , ,7,0700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,283, , ,7,0700,161, , ,7,0700,194, , ,7,0700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00365573,MCKEESPORT PA US,225.6,40.3391,-79.8604,20150810,0, , ,7,0700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,306, , ,7,0700,183, , ,7,0700,183, , ,7,0700,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
